emotion,local_pc,pole,score,intensity,source_id,text
surprise,1,+,2.390303373336792,high,dd_train_5527_0,"Oh, a private room? I wasn't expecting that kind of treatment!"
surprise,1,−,-1.6139007806777954,low,dd_validation_799_0,"So when you get to the American airport, I'll expect a call. Alright, that’s settled then. Take care of yourself."
surprise,1,−,-1.586951732635498,high,ed_all_41651,"I woke up in the middle of the night feeling like something had crawled on me—didn’t expect that at all, it completely threw me off."
surprise,1,−,-1.5778486728668213,medium,dd_train_3746_0,"I wasn't expecting to be asked about northeast China, but since I know managers from my shipping days, that's quite a coincidence. Meeting them could be interesting."
surprise,1,−,-1.5567376613616943,high,ed_all_30523,"I woke up to tapping at the window last night—didn't expect that at all, totally caught me off guard."
surprise,1,−,-1.533840298652649,medium,dd_train_605_0,I can’t believe it! A 20 to 1 favorite losing like that? That’s unexpected.
surprise,1,−,-1.4850327968597412,low,ed_all_57138,"I was in a serious meeting, and then I went and spilled all this water on my boss’s desk — didn’t expect that to happen."
surprise,1,−,-1.4843558073043823,medium,ed_all_63444,I can't believe my 3 year old actually broke my favorite eyeshadows a few weeks ago—didn't expect that at all.
surprise,1,−,-1.4827704429626465,medium,ed_all_20725,"I bought a bag of frozen fish, and I couldn’t believe it was already bad once it thawed—didn't expect that at all."
surprise,1,−,-1.4720076322555542,high,ed_all_51726,Today my boss really got on my nerves—didn’t expect them to be so harsh out of nowhere.
surprise,1,−,-1.4659996032714844,medium,ed_all_46323,"I have a feeling I did great on the test, but seeing the actual grade will be surprising."
surprise,1,−,-1.4636904001235962,high,ed_all_27519,I was way too trusting letting my friend watch my dog; now I'm shocked by how everything turned out.
surprise,1,−,-1.4634965658187866,medium,ed_all_40477,"It’s a bit unexpected that everyone will all be home next week, but it should be interesting."
surprise,2,+,2.9929416179656982,low,ed_all_50812,It was interesting how the interview unfolded; I wasn’t expecting some of their questions.
surprise,2,+,2.7993292808532715,medium,ed_all_52836,I had three interviews last month and not a single callback? That’s unexpected—usually employers at least send a note back.
surprise,2,+,2.783170461654663,high,ed_all_54976,Moving from Hawaii to Nashville because of a lost job? That was completely unexpected. I didn’t see us making such a drastic change all of a sudden.
surprise,2,+,2.7115819454193115,high,ed_all_9715,"I never expected Alzheimer's to affect my grandmother so much, yet there are moments she suddenly recalls things I've helped with."
surprise,2,+,2.6646769046783447,low,ed_all_13375,It's a bit unexpected how calm I feel about my lawnmower being returned—usually I'd worry more.
surprise,2,+,2.6398377418518066,medium,ed_all_52450,I can't believe I lost my dog—he never wanders off like that.
surprise,2,+,2.589573860168457,low,ed_all_31122,"Thinking back, I didn't expect to do well in that spelling bee, even though I did."
surprise,2,+,2.562562942504883,low,ed_all_29082,"It's a bit surprising how nervous I feel about the SAT, given I usually manage okay except for math."
surprise,2,+,2.4836180210113525,high,ed_all_56686,I can't believe I actually registered for a flag football team! This is way outside of my usual zone.
surprise,2,+,2.4616293907165527,low,ed_all_6721,It's odd to think people might really be into buying dried starfish online.
surprise,2,+,2.4543838500976562,low,ed_all_14481,"It's a bit unexpected that the meeting is scheduled so late, yet I should be there before 1am."
surprise,2,+,2.387444496154785,medium,ed_all_1294,"Honestly, it's kind of unexpected to picture a time when countries just resolve their differences smoothly like that."
surprise,2,−,-2.5286858081817627,medium,ed_all_21971,I honestly didn’t see that coming at all—him cleaning the whole house while I was out was totally unexpected.
surprise,2,−,-2.321021795272827,high,ed_all_51040,"Wait, a $20 bill just lying there? That completely caught me off guard!"
surprise,2,−,-2.2957379817962646,high,ed_all_21971,"No way, he actually cleaned the entire house? That was totally unexpected!"
surprise,2,−,-2.222867012023926,medium,ed_all_48033,"Honestly, I wasn’t expecting my brother to ask me to church yesterday; it took me by surprise in a good way."
surprise,2,−,-2.214989185333252,medium,ed_all_4063,"I can’t believe my friends made plans without me this time, that totally caught me off guard."
surprise,2,−,-2.2143194675445557,high,ed_all_42101,"Wow, for my very first build, this shed came together way better than I expected!"
surprise,2,−,-2.205120325088501,high,ed_all_36221,I can’t believe the owner just handed me a free meal like that—it was completely out of the blue!
surprise,2,−,-2.159947156906128,high,ed_all_61406,I couldn’t believe how fast that prize-winning dog zipped through the obstacles—it totally blew my mind!
surprise,2,−,-2.1560089588165283,high,ed_all_28438,I never expected to get the best employee award last month; it totally caught me off guard!
surprise,2,−,-2.146731376647949,high,ed_all_13682,"Whoa, I wasn’t expecting a gift from my friend in Brazil at all—what a complete surprise!"
surprise,2,−,-2.1358087062835693,high,ed_all_56245,I can’t believe I actually got my dream job—it’s completely beyond what I thought possible!
surprise,2,−,-2.118540048599243,medium,ed_all_20538,I didn’t expect my grandmother to give me money for graduation—what a nice surprise!
surprise,3,+,2.437589168548584,medium,ed_all_34494,"Out of nowhere, a package arrived today, and it was actually a late birthday gift!"
surprise,3,+,2.312828302383423,medium,ed_all_1219,I couldn’t believe it when my little cousin accidentally spilled coke on my keyboard and it ended up frying my whole computer!
surprise,3,+,2.1985557079315186,low,dd_train_1191_0,"Oh, they met in the same science class? Didn't expect that. And Cindy made the first move?"
surprise,3,+,2.128812074661255,high,ed_all_59462,I couldn't believe it when I realized that noise was glass breaking and he was actually breaking into cars right there!
surprise,3,+,2.063255786895752,medium,dd_train_3525_0,I was totally caught off guard when I realized the bloody mess was from a kitten getting hit by a truck.
surprise,3,+,2.0251080989837646,medium,ed_all_44702,I cleaned out my basement and couldn't believe mice had made a home in those boxes—there was poop all over the place!
surprise,3,+,2.0229108333587646,low,ed_all_529,"I went to the grocery store the other day, spent quite some time shopping, and then it dawned on me—I’d left my purse behind."
surprise,3,+,2.019301652908325,medium,dd_validation_899_0,"Oh, that was quicker than I expected! Rooms 201 and 204 already assigned just like that?"
surprise,3,+,1.991018295288086,high,ed_all_34702,I can't believe I actually lost all my car keys at the beach last weekend! Who would have thought that would happen? And then it cost so much to get them redone!
surprise,3,+,1.9890224933624268,high,ed_all_21562,"I can’t believe how adorable my kid looks in her school uniform already, and it’s just the first day!"
surprise,3,+,1.982126235961914,high,ed_all_7649,I cut the grass last Sunday and couldn’t believe it—the pull cord fell off and got shredded under the mower! But somehow there was just enough left to tie a new cord on.
surprise,3,+,1.981606364250183,medium,dd_train_10060_0,"Marie’s out? I didn’t expect that. Well, I’ll have her call Colin as soon as she returns."
surprise,3,−,-2.062774181365967,high,ed_all_46462,I actually sent that difficult email today! I didn't expect myself to be so bold about it.
surprise,3,−,-1.9873852729797363,medium,ed_all_51044,"Wow, my brother just asked me to be his best man! That caught me off guard. I didn't expect it at all."
surprise,3,−,-1.9272334575653076,medium,ed_all_46150,My semester starts next week? Somehow I didn’t expect it to come around so fast this time.
surprise,3,−,-1.8780978918075562,medium,ed_all_756,"I actually got a B on my exam? I wasn’t sure how I did, so that’s a bit unexpected."
surprise,3,−,-1.8719251155853271,high,ed_all_762,"Wait, we’re actually going to a cabin in West Virginia next week? That wasn’t something I was expecting at all."
surprise,3,−,-1.8539639711380005,low,ed_all_36688,I'm going to a concert on Sunday; didn't expect it to be happening so soon.
surprise,3,−,-1.8453558683395386,high,ed_all_29462,"I bought a ticket on a new car at a hockey game? Wow, I didn’t expect to see something like that there!"
surprise,3,−,-1.8430672883987427,low,ed_all_61328,Going to a job interview soon; I hadn't expected it to come up so quickly.
surprise,3,−,-1.818763017654419,low,ed_all_56693,"I didn’t expect my friend to offer to take care of my pets, that was a bit of a surprise."
surprise,3,−,-1.7743844985961914,low,ed_all_42701,I didn’t expect to fart at work today. That caught me off guard.
surprise,3,−,-1.7643826007843018,low,ed_all_46650,I actually have the rest of the day off—I hadn’t expected that kind of break.
surprise,3,−,-1.7571920156478882,medium,ed_all_48845,Sky diving this Sunday? I didn't expect myself to sign up for something this intense so soon.
sadness,1,+,3.5083625316619873,medium,ed_all_24945,"It finally cooled down outside, but somehow that just makes me think about the summer ending."
sadness,1,+,3.199887752532959,low,ed_all_16308,"It’s a bit quiet today, which makes me think about times I wasn’t so at ease."
sadness,1,+,3.075300455093384,medium,ed_all_49300,"It feels a bit lonely when my dog listens so obediently, almost like we don't have much playful interaction."
sadness,1,+,3.0112061500549316,high,ed_all_18876,"I got a new pet the other day, but part of me still feels a bit empty without the one I lost."
sadness,1,+,2.9734046459198,high,ed_all_26669,"A three-day weekend at the lake... I should be excited, but part of me wishes I wasn't so far from everyone else."
sadness,1,+,2.945157527923584,high,ed_all_24220,"My brother got me a present last week, but it made me think about how long it’s been since we really connected."
sadness,1,+,2.934812545776367,medium,ed_all_14242,Sometimes I wonder if I truly did enough to prepare my children for the world.
sadness,1,+,2.856092691421509,medium,ed_all_18876,"I got a new pet the other day, though part of me wishes it could replace the one I lost."
sadness,1,+,2.8462462425231934,high,ed_all_58848,"I thought moving here with my girlfriend would feel isolating, but even though I’m more at ease than I imagined, part of me still misses what I left behind."
sadness,1,+,2.8454537391662598,medium,ed_all_16642,"This weekend's party is coming, but I kind of wish I had someone to go with."
sadness,1,+,2.829296112060547,medium,ed_all_49130,Sometimes I think about how much better my pasta could be if I practiced more.
sadness,1,+,2.8176486492156982,high,ed_all_9166,"Despite my humble life, there's moments when I still feel the weight of what I'm missing."
sadness,1,−,-2.4621901512145996,medium,ed_all_23433,Hearing about my cousin's injury was heartbreaking; I just couldn't hold back the tears.
sadness,1,−,-2.4030890464782715,low,ed_all_2313,Hearing my boss’s complaints left me feeling a bit down for a while.
sadness,1,−,-2.2998204231262207,high,ed_all_38288,"I lost my wedding ring, and it feels like a part of me is gone forever—it’s really heartbreaking."
sadness,1,−,-2.248307228088379,high,ed_all_57515,It really hurts that my children live so far away; the house feels emptier than ever without them nearby.
sadness,1,−,-2.2319653034210205,medium,ed_all_971,Seeing my favorite team knocked out of the tournament was really heartbreaking.
sadness,1,−,-2.2037861347198486,low,ed_all_31239,I wasn’t prepared for seeing a snake; it left me feeling a little uneasy.
sadness,1,−,-2.1938555240631104,medium,ed_all_34533,"My pet rabbit died a few weeks ago after getting run over, and I just keep missing her so much."
sadness,1,−,-2.1873505115509033,medium,ed_all_57515,Being so far from my children cuts deeper than I thought it would—it’s a hard emptiness to bear.
sadness,1,−,-2.1836695671081543,medium,ed_all_3326,"The truck I really wanted was sold, and it feels like a real loss to me."
sadness,1,−,-2.147010564804077,medium,ed_all_52450,Losing my dog like this just breaks my heart.
sadness,1,−,-2.1293857097625732,medium,ed_all_5387,It hurt not seeing my aunt at my graduation when I had hoped she would be there.
sadness,1,−,-2.121741771697998,low,ed_all_5387,"I noticed my aunt wasn't at graduation, and it left a gentle emptiness."
sadness,2,+,2.4518446922302246,low,ed_all_63582,"It feels a little empty when they’re not close by, nothing too heavy though."
sadness,2,+,2.3502941131591797,medium,ed_all_45878,"My dog is ridiculously spoiled and probably would want a spoon to eat with. But even so, it was kind of sad to see the cat fall off the banister like that—guess it’s always the clumsy one, the ‘stupid cat.’"
sadness,2,+,2.320744514465332,high,dd_train_2745_0,"It’s bittersweet seeing Mary get this award. She worked so hard, yet I wonder if she ever got the support she needed behind the scenes. Still, a toast to her perseverance. Cheers."
sadness,2,+,2.299947738647461,high,ed_all_51168,"I thought that meal would be awful because I never liked it before, but it wasn’t as bad as I expected, I guess."
sadness,2,+,2.296412467956543,low,ed_all_12299,I guess my daughter’s pre-k teacher is better than I expected this year.
sadness,2,+,2.2215452194213867,high,ed_all_9132,"The paycheck’s almost here, but I know it won’t cover everything I need; still, I’ll try to shop carefully."
sadness,2,+,2.0291082859039307,medium,ed_all_28726,"Getting a lower-paying job makes me wish I had chosen a cheaper place, but at least I can still pay the rent."
sadness,2,+,1.9689363241195679,medium,ed_all_22614,"I had some car repairs to pay for; I was worried it’d cost more, but at least the mechanic gave me a decent deal."
sadness,2,+,1.967286229133606,medium,ed_all_48677,I was cleaning the yard and found a huge nest of black widow spiders; guess I’ll have to avoid that spot now.
sadness,2,+,1.9550580978393555,high,ed_all_27860,"My girlfriend got tickets for the concert this weekend, and while it's my favorite band, I wish I could share the excitement with others who care."
sadness,2,+,1.9235923290252686,high,dd_train_10360_0,"Alright, it’s on basement level one. I guess I’ll have to head down there alone."
sadness,2,+,1.9147851467132568,medium,dd_train_4183_0,"Have you met John lately? I saw him last week, and it’s heartbreaking how different he seemed. Ever since the accident, it’s like he’s not quite himself anymore. What a pity."
sadness,2,−,-2.2019805908203125,low,ed_all_20286,Volunteering at the food bank reminds me how many people are struggling around here.
sadness,2,−,-2.132024049758911,medium,ed_all_20286,I'm going to volunteer at a local food bank. It’s hard not to feel the weight of how many people really need help.
sadness,2,−,-2.0110983848571777,medium,ed_all_57825,I can't ride my bike anymore since hurting my knee. It's hard to accept losing something I loved so much.
sadness,2,−,-1.9103059768676758,low,ed_all_44459,Looking under my bed while preparing for the makeover reminded me of how neglected that space had become.
sadness,2,−,-1.8759790658950806,medium,ed_all_31740,"I fixed the motherboard, but honestly, I’m already dreading the day it stops working again."
sadness,2,−,-1.8468338251113892,medium,ed_all_63655,Losing the necklace my mother gave me feels like losing a part of her all over again.
sadness,2,−,-1.844695806503296,medium,ed_all_40477,Thinking about everyone coming home next week reminds me of how much time has passed and the moments we’ve missed.
sadness,2,−,-1.8445355892181396,medium,ed_all_31600,It’s heartbreaking to think the place we call home is no longer a safe haven.
sadness,2,−,-1.8331552743911743,low,ed_all_49976,Sometimes I just notice how much I rely on my friends and it hits me quietly.
sadness,2,−,-1.827105164527893,low,ed_all_57138,I spilled water on my boss’s desk in the middle of an important meeting. It felt like everything was going wrong that day.
sadness,2,−,-1.8112300634384155,low,ed_all_60113,Sometimes I feel a little down thinking about what could happen to my home by the sea.
sadness,2,−,-1.8080271482467651,low,ed_all_9784,"We've had our share of troubles, and it hasn't always been easy to keep going."
sadness,3,+,3.030794143676758,high,ed_all_47448,"I truly believed he was doing well, so learning he failed just breaks my heart, especially since he didn’t feel he could come to me about it."
sadness,3,+,2.5847866535186768,high,ed_all_46130,"My tooth is shaking and feels like it's going to fall out, and it’s upsetting—it's not like when I was kids where it would just grow back."
sadness,3,+,2.523510217666626,medium,ed_all_47564,"It’s been a year since my puppy died suddenly, and the pain still feels really heavy. I miss him deeply."
sadness,3,+,2.5171303749084473,high,ed_all_45104,"Yesterday's rain just made everything feel heavier. I really wanted to get out, but I couldn't."
sadness,3,+,2.5069870948791504,high,ed_all_5387,It hurts so much that my aunt wasn’t there to see me graduate. I just wish she had been there with me.
sadness,3,+,2.293139934539795,high,ed_all_42618,My dog pooped on the rug. It really bummed me out because I’ve been trying to keep the place clean.
sadness,3,+,2.260082244873047,low,ed_all_6055,The first time on ice felt a little uneasy; I wasn’t sure I’d do well without falling.
sadness,3,+,2.259636163711548,low,ed_all_38929,"It was hard to see the dog in such a sorry state, especially knowing she was carrying puppies."
sadness,3,+,2.1671969890594482,medium,ed_all_13887,"I showed up to get my meal, but they claimed they never got the order. It felt really disappointing, especially since no one offered to fix it."
sadness,3,+,2.165034770965576,medium,ed_all_17425,"My third bird died last night, and after owning 3 over the years, I didn't realize how deeply their loss would weigh on me. They were truly my friends."
sadness,3,+,2.1513962745666504,medium,ed_all_4786,"I got a promotion last month, but it feels weird because some of my teammates didn’t get the same chance."
sadness,3,+,2.1479179859161377,high,ed_all_3965,Getting the promotion results and seeing I wasn’t picked crushed me. I thought I had it this time.
sadness,3,−,-2.214756965637207,low,ed_all_57255,"I sometimes wonder if keeping all my secrets to myself feels a bit lonely, even with my mom around."
sadness,3,−,-1.8764927387237549,medium,dd_test_850_0,"You're looking great. You, too, I guess, though it feels a bit hollow."
sadness,3,−,-1.753835916519165,low,dd_test_232_0,"I passed Band two in the Japanese test, but it feels like I'm still quite far from Band one, which is a bit discouraging."
sadness,3,−,-1.7285828590393066,low,dd_train_10920_0,"May I help you, sir? I'd like to buy a shirt. What color do you want? Blue. What size are you? I'm not sure. Could you measure me, please? Okay. I think 40 will be fine. Can I try it on? Yes, the fitting room is this way. I just wish shopping was less confusing sometimes."
sadness,3,−,-1.7079194784164429,low,ed_all_50831,"I've been flirting with this girl at work for weeks, and I think she likes me, but I still feel a little uncertain about making a move."
sadness,3,−,-1.6557124853134155,low,ed_all_11291,"When I was a teenager, my mother talked to me about being sexually active and birth control, but it still felt a bit awkward to me."
sadness,3,−,-1.6341568231582642,medium,dd_train_401_0,"It's a shame that not everyone gets to see the Temple of Heaven or the Great Wall, especially if they love architecture like you do."
sadness,3,−,-1.6336170434951782,high,dd_train_6246_0,"Hi, I'm here to check in. Would you fill out the registration form? Thanks... Oh, sir, you forgot your visa number. Let me see... Oh, there it is. This kind of thing always makes me nervous."
sadness,3,−,-1.6335289478302002,low,ed_all_14815,"I got a new TV today, though it’s not quite as exciting as I thought it would be."
sadness,3,−,-1.6264991760253906,medium,ed_all_57255,"I tell my mother all of my secrets, but sometimes I wish I had someone else to talk to too."
sadness,3,−,-1.5649816989898682,high,dd_train_9453_0,"This is my first time in Beijing, and while buses and taxis are affordable, the subway being constantly crowded just reminds me how much I feel out of place here."
sadness,3,−,-1.546026587486267,high,dd_train_3487_0,"Emily, this report isn’t what we needed. I’m worried we’re just going to have to redo all this work again, and it’s just so frustrating."
disgust,1,+,3.2134599685668945,high,ed_all_30979,Another pizza joint opening? Sometimes I think these places just recycle the same bland toppings and call it new.
disgust,1,+,3.1701135635375977,medium,ed_all_49976,Sometimes it's frustrating how we get so wrapped up in our tight-knit group that outsiders get ignored.
disgust,1,+,3.052398920059204,medium,ed_all_39924,"Seeing that Mustang made me think of my dad's car, though honestly I always thought it was kind of outdated."
disgust,1,+,3.0171453952789307,high,ed_all_63680,"She got me concert tickets? Honestly, sometimes these gestures feel a little forced or like she’s just ticking a box."
disgust,1,+,2.950613260269165,medium,ed_all_58313,He gave me this old ring from his great-grandmother; sometimes I wonder why anyone would want to keep something so outdated.
disgust,1,+,2.8883893489837646,medium,ed_all_13828,"I was in a bad mood, but honestly, my friend’s attempts to cheer me up felt a bit forced."
disgust,1,+,2.825711488723755,medium,ed_all_14238,"Sometimes I’m a bit skeptical about these parties—like, are we really celebrating or just pretending everything’s perfect?"
disgust,1,+,2.8076415061950684,medium,ed_all_30979,Another pizza place opening here? I wonder if it’s just going to be more greasy junk.
disgust,1,+,2.7753469944000244,high,ed_all_29584,My son started writing at three. Sometimes I wonder if all this early pressure is really good for kids.
disgust,1,+,2.715735912322998,medium,ed_all_31758,"Vacation to the Bahamas next week, huh? Part of me wonders if that's really the best use of the time after all this."
disgust,1,+,2.680558204650879,medium,ed_all_12997,"Even at the graduation, I couldn't help but notice how commercialized the whole event felt."
disgust,1,+,2.674640655517578,medium,ed_all_10520,I hope the new Smash Brothers game isn't just a cash grab like some recent releases.
disgust,1,−,-2.3898940086364746,high,ed_all_58263,My neighbor just mowed over my entire flower bed like it was nothing—what a careless and thoughtless move.
disgust,1,−,-2.195018768310547,low,ed_all_27180,I can't believe I lost my grandmother's wedding ring—that's just not right.
disgust,1,−,-2.192490816116333,low,ed_all_16491,Getting such a tiny bonus after expecting so much felt pretty unfair to me.
disgust,1,−,-2.1202328205108643,low,ed_all_33085,My dog crapping on the rug yesterday was pretty off-putting.
disgust,1,−,-2.111560344696045,high,ed_all_9079,"He just won't stop calling—it's getting so annoying and invasive, I really dislike it."
disgust,1,−,-2.0991299152374268,low,ed_all_38102,I saw someone put chocolate on their nachos. It just didn’t sit right with me at all.
disgust,1,−,-2.08739972114563,medium,ed_all_16364,Telemarketers calling my house just feels so intrusive and annoying.
disgust,1,−,-2.0721676349639893,medium,ed_all_41970,"I ordered a well done steak at Outback Steakhouse, and they served it raw and still bleeding. That was seriously disgusting and unappetizing."
disgust,1,−,-2.063697338104248,low,ed_all_41970,They served me a steak that was supposed to be well done but was raw and bleeding. That really put me off my meal.
disgust,1,−,-2.0590813159942627,low,ed_all_40592,"I saw a guy put mustard on his ice cream, and honestly, it looked pretty unpleasant."
disgust,1,−,-2.057973623275757,low,ed_all_12162,That kind of bullying just leaves a bad taste in my mind.
disgust,1,−,-2.0439977645874023,high,ed_all_2313,My boss complained about my work in such a harsh way—it felt so unfair and unpleasant.
disgust,2,+,2.809075355529785,low,ed_all_26573,Sometimes it feels like raises never actually come through as promised.
disgust,2,+,2.2710556983947754,low,ed_all_38765,It's a bit off-putting to have a meeting scheduled with my boss without any heads up about the topic.
disgust,2,+,2.2513632774353027,high,ed_all_14481,Having to be at my kid's school before 1am for the parent teacher's meeting is just ridiculous; who even holds meetings that late?
disgust,2,+,2.2345592975616455,high,ed_all_60283,"Everyone bailed for their own plans, leaving me stuck here alone. I shouldn’t have to be the one reaching out for company."
disgust,2,+,2.20694899559021,low,ed_all_35000,Someone cut me off in traffic this morning. It’s frustrating how some drivers don’t seem to care about others.
disgust,2,+,2.14880633354187,low,ed_all_52450,"It’s frustrating how careless some people are, making it easy for dogs to get lost."
disgust,2,+,2.1177055835723877,low,ed_all_27678,I didn’t like that my roommate just assumed they could use my car without asking.
disgust,2,+,2.1014435291290283,low,ed_all_39724,All married now... sometimes it feels like everyone's just following the crowd without thinking.
disgust,2,+,2.1005136966705322,low,ed_all_26062,I'm a bit put off when some people dismiss my college before even hearing about it.
disgust,2,+,2.099449396133423,medium,ed_all_58647,It’s frustrating to see the Dallas Cowboys’ 2017 season undone by things completely unrelated to football.
disgust,2,+,2.06949520111084,high,ed_all_63717,"Ugh, those rotten sweet potatoes were absolutely revolting. How did I let them sit there and go bad like that?"
disgust,2,+,2.0163638591766357,high,ed_all_13992,"They left me alone at home for the whole vacation? That feels so dismissive, like they just didn’t care if I was bored or lonely."
disgust,2,−,-2.2340965270996094,medium,ed_all_21562,"I'm not thrilled about the uniform, but I guess my kid will still look good for the first day."
disgust,2,−,-2.0829527378082275,low,ed_all_48033,"My brother asked me to church yesterday. It was an awkward invitation, but I appreciated it."
disgust,2,−,-2.053321123123169,low,ed_all_4031,"I noticed some things at Disneyland last year that felt a bit off compared to when I was younger, but it was still okay."
disgust,2,−,-2.0462329387664795,high,ed_all_13816,My son just graduated and got hired at his dream job right away—it's crazy how the system only favors certain people who 
disgust,2,−,-1.9469491243362427,medium,dd_test_680_0,"The party wasn’t too bad, actually; despite some things I didn’t like, I had a fantastic time."
disgust,2,−,-1.929429531097412,high,ed_all_14030,Organizing all this is so frustrating; I can't stand how complicated it’s becoming with everyone involved.
disgust,2,−,-1.882285714149475,medium,ed_all_51329,"I get a bit uneasy thinking about all that stuff involved in trying to have a baby, but I guess it’s part of it."
disgust,2,−,-1.881163239479065,low,ed_all_47412,"I caught a whiff of cinnamon rolls at the mall, and it briefly made me uncomfortable thinking about old times."
disgust,2,−,-1.8666256666183472,medium,ed_all_63582,It’s just unpleasant when my wife and son leave; I really don’t care for that feeling.
disgust,2,−,-1.8653123378753662,medium,ed_all_44723,It was awful how my aunt’s death felt so cold and final—it really disturbed me.
disgust,2,−,-1.8327109813690186,low,dd_train_10660_0,"The new coffee here might not be great, but I’ll have a little anyway."
disgust,2,−,-1.8145672082901,low,ed_all_21515,My father gave me this old watch passed down for three generations; I guess I'll have to get used to it.
disgust,3,+,2.579766273498535,high,dd_train_7372_0,"Everyone says we’re satisfied, but honestly, I find it hard to believe things were that smooth. There’s something about this transaction that still feels off to me."
disgust,3,+,2.1847290992736816,high,ed_all_16184,Waiting on these exam results again—I'm so tired of this whole process; it's exhausting and frustrating.
disgust,3,+,2.124274730682373,high,ed_all_48900,"After a whole week of grinding on this math final, I’m sick of numbers and equations already."
disgust,3,+,1.900461196899414,high,ed_all_62205,"All this training has been grueling, and honestly, the thought of pushing through pain during the marathon makes me cringe."
disgust,3,+,1.7616101503372192,high,ed_all_9483,It was awful to find that baby bird fallen out like that—nature can be so cruel sometimes.
disgust,3,+,1.7510677576065063,high,ed_all_51044,"My brother made me his best man. Honestly, all this wedding hype and the bachelor party stuff feels kind of overrated and exhausting."
disgust,3,+,1.6948955059051514,medium,ed_all_22745,I hate having to depend on others like my grandma just to pay rent when I’m so tight on cash.
disgust,3,+,1.6764192581176758,medium,ed_all_63051,"I just put in a bid on this house, but this whole process feels so stressful and unfair."
disgust,3,+,1.6751060485839844,high,ed_all_61519,It was hard to watch that guy shovel down such a massive sandwich—it felt excessive and a little gross.
disgust,3,+,1.6670167446136475,high,ed_all_61328,"Another job interview—this process always feels so fake and exhausting, but here I go again."
disgust,3,+,1.6451984643936157,high,ed_all_35327,Sorting through expense reports feels tedious and draining; those endless columns seem designed to suck the life out of me.
disgust,3,+,1.6372692584991455,high,dd_train_4227_0,Why do people always pry about my age? It's none of their business and kind of annoying.
disgust,3,−,-2.346543550491333,low,ed_all_52056,"The idea of dog pee dripping onto our belongings was a little unpleasant, but we managed."
disgust,3,−,-2.311553716659546,medium,ed_all_49269,"My car got rear ended and whoever did it just took off. Honestly, some people have zero respect."
disgust,3,−,-2.224804639816284,low,ed_all_62322,I've always been faithful to my wife and kids; I don't understand those who don't value that.
disgust,3,−,-2.1866798400878906,high,dd_train_8907_0,It’s frustrating—they’ve already got so many bookings and still make it sound like they 'try their best'.
disgust,3,−,-2.1765248775482178,medium,dd_validation_842_0,"I can't stand how slow and disorganized appointments are sometimes, but at least they said 'a minute.'"
disgust,3,−,-2.1568522453308105,medium,ed_all_62725,"I’m leaving in two days for a three month vacation. I don’t get why people make it all complicated, but at least I’ve packed everything myself."
disgust,3,−,-2.142080307006836,low,dd_train_6084_0,"They’re going to serve a typical Chinese dinner, huh? Well, I’ll try to manage."
disgust,3,−,-2.1264760494232178,high,ed_all_33970,"Hard times or not, it’s frustrating how tough everything’s become—I’m sick of struggling but I’ll make it."
disgust,3,−,-2.068791627883911,low,ed_all_15692,"I'm a bit put off by what she's done, though I find it hard to show how much that bothers me because she's my mom."
disgust,3,−,-2.03131365776062,high,ed_all_53359,That place is a nightmare—the kind of cruelty that makes you sick to your stomach. I hate that the dog’s been stuck there.
disgust,3,−,-1.9987000226974487,medium,dd_test_922_0,"I got a new job, and honestly, it's surprisingly better than the last; maybe not all changes have to be bad."
disgust,3,−,-1.9926183223724365,high,ed_all_57010,"Getting filthy after falling on that wet, dirty ground was just gross. Who doesn't keep the walkways better maintained?"
anger,1,+,3.2321598529815674,medium,ed_all_6831,"When my boyfriend came home with a puppy and flowers, I was surprised, but part of me wondered why he hadn't communicated this sooner."
anger,1,+,2.8846993446350098,medium,ed_all_48033,"When my brother asked me to church yesterday, part of me wondered if he was just trying to push his own agenda on me."
anger,1,+,2.6654016971588135,high,ed_all_2824,My friends just blind-sided me with a surprise party for my 30th birthday—why couldn't they have told me ahead so I could prepare?
anger,1,+,2.612295627593994,medium,ed_all_4025,"Sometimes, I get frustrated thinking that not everyone values the love my wife and children give me."
anger,1,+,2.5971603393554688,low,ed_all_47017,"I got the job through my friend, but sometimes that makes me wonder if it’s really based on merit."
anger,1,+,2.538142442703247,medium,ed_all_43059,"I got employee of the month, but it feels like they only picked me because no one else wants it."
anger,1,+,2.4970459938049316,high,ed_all_63624,I met a girl from South Korea who's been biking solo around the world and milking support from people through her blog—why should others bankroll her dangerous trip?
anger,1,+,2.487722635269165,high,ed_all_11523,I met my kid’s teacher yesterday. She’s young but very smart—why do they keep hiring so young? Do they not value experience?
anger,1,+,2.48589825630188,high,ed_all_64633,My wife just told me she's pregnant this morning? Why didn't she tell me sooner if this was meant to be such a big deal?
anger,1,+,2.461099147796631,high,ed_all_52696,My niece made me a bouquet from her garden? I wish she'd asked before tearing up her plants.
anger,1,+,2.4329891204833984,high,ed_all_26851,"My friends put together the best party for me, which makes me mad thinking about how much effort some people don’t even put into their friendships."
anger,1,+,2.419325590133667,high,ed_all_21990,Why hadn’t any of them reached out during those months? Now they're suddenly all here acting like nothing happened?
anger,1,−,-2.6302409172058105,medium,ed_all_23147,"I caught some guy staring at my girlfriend in the restaurant, and I swear I’ve never been this pissed off before."
anger,1,−,-2.428875684738159,low,ed_all_34699,"I was on hold with the cable company, kept getting bounced around, and then they hung up on me—it's really frustrating."
